discipline_root,candidate_approval_number,approval_year,project_type_contexts,discipline_scope_contexts,segment_ids,max_segment_density,priority,context_risk,next_probe_policy,exact_web_query,funding_web_query,crossref_filter,institution_site_query,status,selected_for_first_batch,warning,crossref_strict_http_status,crossref_strict_total_results,crossref_strict_exact_nsfc_work_count,crossref_fallback_http_status,crossref_fallback_total_results,crossref_fallback_exact_award_count,openalex_award_count,openalex_work_count,openalex_award_http_statuses,openalex_work_http_statuses,confirmed_sources,publication_evidence_count,existence_status,evidence_level,project_title_candidate,lead_investigator_candidate,institution_candidate,candidate_identity_source,official_confirmation_status,requires_web_review,next_action,source_errors,retrieved_at,warning,batch_source_directory
B,21205118,2012,youth_c,B04,2012|youth_c|B04|21205|3,0.965753,P3,true,manual_context_review_before_probe,"""21205118""","""21205118"" ""National Natural Science Foundation of China""","award.number:21205118,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21205118""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,8,8,,0,0,0,0,200,200,crossref,8,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21205145,2012,youth_c,B04,2012|youth_c|B04|21205|3,0.965753,P3,true,manual_context_review_before_probe,"""21205145""","""21205145"" ""National Natural Science Foundation of China""","award.number:21205145,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21205145""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,20,29,,0,0,0,0,200,200,crossref,14,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21206004,2012,youth_c,B08,2012|youth_c|B08|21206|3,0.980392,P3,true,manual_context_review_before_probe,"""21206004""","""21206004"" ""National Natural Science Foundation of China""","award.number:21206004,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21206004""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21206005,2012,youth_c,B08,2012|youth_c|B08|21206|3,0.980392,P3,true,manual_context_review_before_probe,"""21206005""","""21206005"" ""National Natural Science Foundation of China""","award.number:21206005,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21206005""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21206026,2012,youth_c,B08,2012|youth_c|B08|21206|3,0.980392,P3,true,manual_context_review_before_probe,"""21206026""","""21206026"" ""National Natural Science Foundation of China""","award.number:21206026,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21206026""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,8,8,,0,0,0,0,200,200,crossref,8,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21206071,2012,youth_c,B08,2012|youth_c|B08|21206|3,0.980392,P3,true,manual_context_review_before_probe,"""21206071""","""21206071"" ""National Natural Science Foundation of China""","award.number:21206071,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21206071""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21207072,2012,youth_c,B06,2012|youth_c|B06|21207|3,0.987879,P3,true,manual_context_review_before_probe,"""21207072""","""21207072"" ""National Natural Science Foundation of China""","award.number:21207072,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21207072""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21207135,2012,youth_c,B06,2012|youth_c|B06|21207|3,0.987879,P3,true,manual_context_review_before_probe,"""21207135""","""21207135"" ""National Natural Science Foundation of China""","award.number:21207135,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21207135""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,13,13,,0,0,0,0,200,200,crossref,13,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21232005,2012,key,B01,2012|key|B01|21232|3,0.857143,P3,true,manual_context_review_before_probe,"""21232005""","""21232005"" ""National Natural Science Foundation of China""","award.number:21232005,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21232005""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,61,60,,0,0,0,0,200,200,crossref,60,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
B,21265006,2012,regional,B04,2012|regional|B04|21265|3,0.961538,P3,true,manual_context_review_before_probe,"""21265006""","""21265006"" ""National Natural Science Foundation of China""","award.number:21265006,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21265006""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21266004,2012,regional,B08,2012|regional|B08|21266|3,0.968750,P3,true,manual_context_review_before_probe,"""21266004""","""21266004"" ""National Natural Science Foundation of China""","award.number:21266004,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21266004""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21275016,2012,general,B04,2012|general|B04|21275|3,0.946746,P3,true,manual_context_review_before_probe,"""21275016""","""21275016"" ""National Natural Science Foundation of China""","award.number:21275016,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21275016""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,13,13,,0,0,0,0,200,200,crossref,13,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21275046,2012,general,B04,2012|general|B04|21275|3,0.946746,P3,true,manual_context_review_before_probe,"""21275046""","""21275046"" ""National Natural Science Foundation of China""","award.number:21275046,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21275046""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,12,12,,0,0,0,0,200,200,crossref,12,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21275061,2012,general,B04,2012|general|B04|21275|3,0.946746,P3,true,manual_context_review_before_probe,"""21275061""","""21275061"" ""National Natural Science Foundation of China""","award.number:21275061,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21275061""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,6,6,,0,0,0,0,200,200,crossref,6,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21275067,2012,general,B04,2012|general|B04|21275|3,0.946746,P3,true,manual_context_review_before_probe,"""21275067""","""21275067"" ""National Natural Science Foundation of China""","award.number:21275067,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21275067""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,29,28,,0,0,0,0,200,200,crossref,28,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21275094,2012,general,B04,2012|general|B04|21275|3,0.946746,P3,true,manual_context_review_before_probe,"""21275094""","""21275094"" ""National Natural Science Foundation of China""","award.number:21275094,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21275094""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21275101,2012,general,B04,2012|general|B04|21275|3,0.946746,P3,true,manual_context_review_before_probe,"""21275101""","""21275101"" ""National Natural Science Foundation of China""","award.number:21275101,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21275101""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,9,9,,0,0,0,0,200,200,crossref,9,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21275108,2012,general,B04,2012|general|B04|21275|3,0.946746,P3,true,manual_context_review_before_probe,"""21275108""","""21275108"" ""National Natural Science Foundation of China""","award.number:21275108,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21275108""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
B,21275140,2012,general,B04,2012|general|B04|21275|3,0.946746,P3,true,manual_context_review_before_probe,"""21275140""","""21275140"" ""National Natural Science Foundation of China""","award.number:21275140,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21275140""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
