segment_id,approval_year,project_type,discipline_scope,format_family,prefix_before_serial,serial_width,regex,observed_count,min_serial,max_serial,range_size,density,contiguous_run_count,internal_gap_count,min_number,max_number,rule_strength,evidence_scope
1991|youth_c|E04|59104|3,1991,youth_c,E04,numeric8,59104,3,^59104\d{3}$,4,24,27,4,1.000000,1,0,59104024,59104027,contiguous,official_completed_subset
1991|youth_c|E05|59105|3,1991,youth_c,E05,numeric8,59105,3,^59105\d{3}$,14,28,41,14,1.000000,1,0,59105028,59105041,contiguous,official_completed_subset
1991|youth_c|E06|59106|3,1991,youth_c,E06,numeric8,59106,3,^59106\d{3}$,9,42,50,9,1.000000,1,0,59106042,59106050,contiguous,official_completed_subset
1991|youth_c|E07|59107|3,1991,youth_c,E07,numeric8,59107,3,^59107\d{3}$,5,51,55,5,1.000000,1,0,59107051,59107055,contiguous,official_completed_subset
1991|youth_c|E08|59108|3,1991,youth_c,E08,numeric8,59108,3,^59108\d{3}$,12,56,69,14,0.857143,2,2,59108056,59108069,dense,official_completed_subset
1991|youth_c|E09|59109|3,1991,youth_c,E09,numeric8,59109,3,^59109\d{3}$,7,70,77,8,0.875000,2,1,59109070,59109077,dense,official_completed_subset
1991|youth_c|E10|59108|3,1991,youth_c,E10,numeric8,59108,3,^59108\d{3}$,2,60,61,2,1.000000,1,0,59108060,59108061,contiguous,official_completed_subset
1991|youth_c|E10|59109|3,1991,youth_c,E10,numeric8,59109,3,^59109\d{3}$,1,75,75,1,1.000000,1,0,59109075,59109075,contiguous,official_completed_subset
1992|general|E01|59271|3,1992,general,E01,numeric8,59271,3,^59271\d{3}$,63,1,63,63,1.000000,1,0,59271001,59271063,contiguous,official_completed_subset
1992|general|E02|59272|3,1992,general,E02,numeric8,59272,3,^59272\d{3}$,40,64,104,41,0.975610,2,1,59272064,59272104,dense,official_completed_subset
1992|general|E03|59273|3,1992,general,E03,numeric8,59273,3,^59273\d{3}$,27,105,131,27,1.000000,1,0,59273105,59273131,contiguous,official_completed_subset
1992|general|E04|59274|3,1992,general,E04,numeric8,59274,3,^59274\d{3}$,25,132,156,25,1.000000,1,0,59274132,59274156,contiguous,official_completed_subset
1992|general|E05|59275|3,1992,general,E05,numeric8,59275,3,^59275\d{3}$,88,157,244,88,1.000000,1,0,59275157,59275244,contiguous,official_completed_subset
1992|general|E06|59276|3,1992,general,E06,numeric8,59276,3,^59276\d{3}$,46,245,290,46,1.000000,1,0,59276245,59276290,contiguous,official_completed_subset
1992|general|E07|59277|3,1992,general,E07,numeric8,59277,3,^59277\d{3}$,21,291,311,21,1.000000,1,0,59277291,59277311,contiguous,official_completed_subset
1992|general|E08|59278|3,1992,general,E08,numeric8,59278,3,^59278\d{3}$,45,313,369,57,0.789474,3,12,59278313,59278369,moderate,official_completed_subset
1992|general|E09|59279|3,1992,general,E09,numeric8,59279,3,^59279\d{3}$,27,370,399,30,0.900000,3,3,59279370,59279399,dense,official_completed_subset
1992|general|E10|59278|3,1992,general,E10,numeric8,59278,3,^59278\d{3}$,12,312,340,29,0.413793,2,17,59278312,59278340,moderate,official_completed_subset
1992|general|E10|59279|3,1992,general,E10,numeric8,59279,3,^59279\d{3}$,2,396,397,2,1.000000,1,0,59279396,59279397,contiguous,official_completed_subset
1992|general|E11|59279|3,1992,general,E11,numeric8,59279,3,^59279\d{3}$,1,373,373,1,1.000000,1,0,59279373,59279373,contiguous,official_completed_subset
1992|key|E01|59231|3,1992,key,E01,numeric8,59231,3,^59231\d{3}$,7,10,32,23,0.304348,2,16,59231010,59231032,sparse,official_completed_subset
1992|key|E02|59232|3,1992,key,E02,numeric8,59232,3,^59232\d{3}$,4,40,43,4,1.000000,1,0,59232040,59232043,contiguous,official_completed_subset
1992|key|E03|59233|3,1992,key,E03,numeric8,59233,3,^59233\d{3}$,8,50,63,14,0.571429,2,6,59233050,59233063,moderate,official_completed_subset
1992|key|E04|59234|3,1992,key,E04,numeric8,59234,3,^59234\d{3}$,3,70,72,3,1.000000,1,0,59234070,59234072,contiguous,official_completed_subset
1992|key|E05|59235|3,1992,key,E05,numeric8,59235,3,^59235\d{3}$,14,80,123,44,0.318182,5,30,59235080,59235123,sparse,official_completed_subset
1992|key|E06|59236|3,1992,key,E06,numeric8,59236,3,^59236\d{3}$,7,130,143,14,0.500000,2,7,59236130,59236143,moderate,official_completed_subset
1992|key|E08|59238|3,1992,key,E08,numeric8,59238,3,^59238\d{3}$,8,150,163,14,0.571429,2,6,59238150,59238163,moderate,official_completed_subset
1992|key|E09|59239|3,1992,key,E09,numeric8,59239,3,^59239\d{3}$,4,170,173,4,1.000000,1,0,59239170,59239173,contiguous,official_completed_subset
1992|regional|E01|59261|3,1992,regional,E01,numeric8,59261,3,^59261\d{3}$,1,1,1,1,1.000000,1,0,59261001,59261001,contiguous,official_completed_subset
1992|regional|E04|59264|3,1992,regional,E04,numeric8,59264,3,^59264\d{3}$,2,2,3,2,1.000000,1,0,59264002,59264003,contiguous,official_completed_subset
1992|regional|E05|59265|3,1992,regional,E05,numeric8,59265,3,^59265\d{3}$,1,4,4,1,1.000000,1,0,59265004,59265004,contiguous,official_completed_subset
1992|regional|E06|59266|3,1992,regional,E06,numeric8,59266,3,^59266\d{3}$,1,5,5,1,1.000000,1,0,59266005,59266005,contiguous,official_completed_subset
1992|regional|E07|59267|3,1992,regional,E07,numeric8,59267,3,^59267\d{3}$,1,6,6,1,1.000000,1,0,59267006,59267006,contiguous,official_completed_subset
1992|regional|E09|59269|3,1992,regional,E09,numeric8,59269,3,^59269\d{3}$,2,7,8,2,1.000000,1,0,59269007,59269008,contiguous,official_completed_subset
1992|special|E01|59223|3,1992,special,E01,numeric8,59223,3,^59223\d{3}$,1,1,1,1,1.000000,1,0,59223001,59223001,contiguous,official_completed_subset
1992|special|E01|59241|3,1992,special,E01,numeric8,59241,3,^59241\d{3}$,2,3,8,6,0.333333,2,4,59241003,59241008,sparse,official_completed_subset
1992|special|E01|59281|3,1992,special,E01,numeric8,59281,3,^59281\d{3}$,11,1,11,11,1.000000,1,0,59281001,59281011,contiguous,official_completed_subset
1992|special|E02|59242|3,1992,special,E02,numeric8,59242,3,^59242\d{3}$,3,4,6,3,1.000000,1,0,59242004,59242006,contiguous,official_completed_subset
1992|special|E02|59282|3,1992,special,E02,numeric8,59282,3,^59282\d{3}$,18,12,29,18,1.000000,1,0,59282012,59282029,contiguous,official_completed_subset
1992|special|E03|59243|3,1992,special,E03,numeric8,59243,3,^59243\d{3}$,1,2,2,1,1.000000,1,0,59243002,59243002,contiguous,official_completed_subset
1992|special|E03|59283|3,1992,special,E03,numeric8,59283,3,^59283\d{3}$,9,30,38,9,1.000000,1,0,59283030,59283038,contiguous,official_completed_subset
1992|special|E04|59244|3,1992,special,E04,numeric8,59244,3,^59244\d{3}$,1,7,7,1,1.000000,1,0,59244007,59244007,contiguous,official_completed_subset
1992|special|E05|59249|3,1992,special,E05,numeric8,59249,3,^59249\d{3}$,1,1,1,1,1.000000,1,0,59249001,59249001,contiguous,official_completed_subset
1992|special|E05|59285|3,1992,special,E05,numeric8,59285,3,^59285\d{3}$,7,39,45,7,1.000000,1,0,59285039,59285045,contiguous,official_completed_subset
1992|special|E06|59286|3,1992,special,E06,numeric8,59286,3,^59286\d{3}$,8,46,53,8,1.000000,1,0,59286046,59286053,contiguous,official_completed_subset
1992|youth_c|E01|59201|3,1992,youth_c,E01,numeric8,59201,3,^59201\d{3}$,12,1,12,12,1.000000,1,0,59201001,59201012,contiguous,official_completed_subset
1992|youth_c|E02|59202|3,1992,youth_c,E02,numeric8,59202,3,^59202\d{3}$,10,13,22,10,1.000000,1,0,59202013,59202022,contiguous,official_completed_subset
1992|youth_c|E03|59203|3,1992,youth_c,E03,numeric8,59203,3,^59203\d{3}$,5,23,27,5,1.000000,1,0,59203023,59203027,contiguous,official_completed_subset
1992|youth_c|E04|59204|3,1992,youth_c,E04,numeric8,59204,3,^59204\d{3}$,7,28,34,7,1.000000,1,0,59204028,59204034,contiguous,official_completed_subset
1992|youth_c|E05|59205|3,1992,youth_c,E05,numeric8,59205,3,^59205\d{3}$,17,35,51,17,1.000000,1,0,59205035,59205051,contiguous,official_completed_subset
1992|youth_c|E06|59206|3,1992,youth_c,E06,numeric8,59206,3,^59206\d{3}$,12,52,63,12,1.000000,1,0,59206052,59206063,contiguous,official_completed_subset
1992|youth_c|E07|59207|3,1992,youth_c,E07,numeric8,59207,3,^59207\d{3}$,5,64,68,5,1.000000,1,0,59207064,59207068,contiguous,official_completed_subset
1992|youth_c|E08|59208|3,1992,youth_c,E08,numeric8,59208,3,^59208\d{3}$,10,69,82,14,0.714286,2,4,59208069,59208082,moderate,official_completed_subset
1992|youth_c|E09|59209|3,1992,youth_c,E09,numeric8,59209,3,^59209\d{3}$,6,83,90,8,0.750000,2,2,59209083,59209090,moderate,official_completed_subset
1992|youth_c|E10|59208|3,1992,youth_c,E10,numeric8,59208,3,^59208\d{3}$,4,71,74,4,1.000000,1,0,59208071,59208074,contiguous,official_completed_subset
1992|youth_c|E10|59209|3,1992,youth_c,E10,numeric8,59209,3,^59209\d{3}$,2,88,89,2,1.000000,1,0,59209088,59209089,contiguous,official_completed_subset
1993|general|E01|59371|3,1993,general,E01,numeric8,59371,3,^59371\d{3}$,74,1,74,74,1.000000,1,0,59371001,59371074,contiguous,official_completed_subset
1993|general|E02|59372|3,1993,general,E02,numeric8,59372,3,^59372\d{3}$,41,75,115,41,1.000000,1,0,59372075,59372115,contiguous,official_completed_subset
1993|general|E03|59373|3,1993,general,E03,numeric8,59373,3,^59373\d{3}$,31,116,147,32,0.968750,2,1,59373116,59373147,dense,official_completed_subset
1993|general|E04|59374|3,1993,general,E04,numeric8,59374,3,^59374\d{3}$,23,148,170,23,1.000000,1,0,59374148,59374170,contiguous,official_completed_subset
1993|general|E05|59375|3,1993,general,E05,numeric8,59375,3,^59375\d{3}$,89,171,260,90,0.988889,2,1,59375171,59375260,dense,official_completed_subset
1993|general|E05|59379|3,1993,general,E05,numeric8,59379,3,^59379\d{3}$,1,410,410,1,1.000000,1,0,59379410,59379410,contiguous,official_completed_subset
1993|general|E06|59376|3,1993,general,E06,numeric8,59376,3,^59376\d{3}$,48,261,308,48,1.000000,1,0,59376261,59376308,contiguous,official_completed_subset
1993|general|E07|59377|3,1993,general,E07,numeric8,59377,3,^59377\d{3}$,21,309,329,21,1.000000,1,0,59377309,59377329,contiguous,official_completed_subset
1993|general|E08|59378|3,1993,general,E08,numeric8,59378,3,^59378\d{3}$,44,330,382,53,0.830189,3,9,59378330,59378382,dense,official_completed_subset
1993|general|E09|59379|3,1993,general,E09,numeric8,59379,3,^59379\d{3}$,24,383,409,27,0.888889,2,3,59379383,59379409,dense,official_completed_subset
1993|general|E10|59378|3,1993,general,E10,numeric8,59378,3,^59378\d{3}$,9,341,350,10,0.900000,2,1,59378341,59378350,dense,official_completed_subset
1993|general|E10|59379|3,1993,general,E10,numeric8,59379,3,^59379\d{3}$,3,402,404,3,1.000000,1,0,59379402,59379404,contiguous,official_completed_subset
1993|key|E01|59331|3,1993,key,E01,numeric8,59331,3,^59331\d{3}$,12,10,43,34,0.352941,3,22,59331010,59331043,sparse,official_completed_subset
1993|key|E01|59332|3,1993,key,E01,numeric8,59332,3,^59332\d{3}$,1,62,62,1,1.000000,1,0,59332062,59332062,contiguous,official_completed_subset
1993|key|E02|59332|3,1993,key,E02,numeric8,59332,3,^59332\d{3}$,5,50,61,12,0.416667,2,7,59332050,59332061,moderate,official_completed_subset
1993|key|E03|59333|3,1993,key,E03,numeric8,59333,3,^59333\d{3}$,4,70,80,11,0.363636,2,7,59333070,59333080,sparse,official_completed_subset
1993|key|E05|59332|3,1993,key,E05,numeric8,59332,3,^59332\d{3}$,1,63,63,1,1.000000,1,0,59332063,59332063,contiguous,official_completed_subset
1993|key|E05|59335|3,1993,key,E05,numeric8,59335,3,^59335\d{3}$,7,90,102,13,0.538462,2,6,59335090,59335102,moderate,official_completed_subset
1993|key|E05|59338|3,1993,key,E05,numeric8,59338,3,^59338\d{3}$,1,150,150,1,1.000000,1,0,59338150,59338150,contiguous,official_completed_subset
1993|key|E06|59336|3,1993,key,E06,numeric8,59336,3,^59336\d{3}$,4,110,113,4,1.000000,1,0,59336110,59336113,contiguous,official_completed_subset
1993|key|E08|59338|3,1993,key,E08,numeric8,59338,3,^59338\d{3}$,3,120,140,21,0.142857,3,18,59338120,59338140,sparse,official_completed_subset
1993|key|E09|59339|3,1993,key,E09,numeric8,59339,3,^59339\d{3}$,6,160,172,13,0.461538,2,7,59339160,59339172,moderate,official_completed_subset
1993|regional|E01|59361|3,1993,regional,E01,numeric8,59361,3,^59361\d{3}$,1,1,1,1,1.000000,1,0,59361001,59361001,contiguous,official_completed_subset
1993|regional|E02|59362|3,1993,regional,E02,numeric8,59362,3,^59362\d{3}$,1,2,2,1,1.000000,1,0,59362002,59362002,contiguous,official_completed_subset
1993|regional|E03|59363|3,1993,regional,E03,numeric8,59363,3,^59363\d{3}$,1,3,3,1,1.000000,1,0,59363003,59363003,contiguous,official_completed_subset
1993|regional|E05|59365|3,1993,regional,E05,numeric8,59365,3,^59365\d{3}$,1,4,4,1,1.000000,1,0,59365004,59365004,contiguous,official_completed_subset
1993|regional|E06|59366|3,1993,regional,E06,numeric8,59366,3,^59366\d{3}$,1,5,5,1,1.000000,1,0,59366005,59366005,contiguous,official_completed_subset
1993|regional|E08|59368|3,1993,regional,E08,numeric8,59368,3,^59368\d{3}$,2,6,7,2,1.000000,1,0,59368006,59368007,contiguous,official_completed_subset
1993|regional|E09|59369|3,1993,regional,E09,numeric8,59369,3,^59369\d{3}$,2,8,9,2,1.000000,1,0,59369008,59369009,contiguous,official_completed_subset
1993|special|E01|59341|3,1993,special,E01,numeric8,59341,3,^59341\d{3}$,5,1,9,9,0.555556,3,4,59341001,59341009,moderate,official_completed_subset
1993|special|E01|59381|3,1993,special,E01,numeric8,59381,3,^59381\d{3}$,8,1,8,8,1.000000,1,0,59381001,59381008,contiguous,official_completed_subset
1993|special|E02|59323|3,1993,special,E02,numeric8,59323,3,^59323\d{3}$,1,1,1,1,1.000000,1,0,59323001,59323001,contiguous,official_completed_subset
1993|special|E02|59382|3,1993,special,E02,numeric8,59382,3,^59382\d{3}$,7,9,15,7,1.000000,1,0,59382009,59382015,contiguous,official_completed_subset
1993|special|E03|59343|3,1993,special,E03,numeric8,59343,3,^59343\d{3}$,2,7,11,5,0.400000,2,3,59343007,59343011,moderate,official_completed_subset
1993|special|E03|59383|3,1993,special,E03,numeric8,59383,3,^59383\d{3}$,5,16,20,5,1.000000,1,0,59383016,59383020,contiguous,official_completed_subset
1993|special|E05|59345|3,1993,special,E05,numeric8,59345,3,^59345\d{3}$,2,5,8,4,0.500000,2,2,59345005,59345008,moderate,official_completed_subset
1993|special|E05|59385|3,1993,special,E05,numeric8,59385,3,^59385\d{3}$,5,21,25,5,1.000000,1,0,59385021,59385025,contiguous,official_completed_subset
1993|special|E06|59386|3,1993,special,E06,numeric8,59386,3,^59386\d{3}$,4,26,29,4,1.000000,1,0,59386026,59386029,contiguous,official_completed_subset
1993|special|E07|59347|3,1993,special,E07,numeric8,59347,3,^59347\d{3}$,1,10,10,1,1.000000,1,0,59347010,59347010,contiguous,official_completed_subset
1993|special|E08|59348|3,1993,special,E08,numeric8,59348,3,^59348\d{3}$,1,4,4,1,1.000000,1,0,59348004,59348004,contiguous,official_completed_subset
1993|youth_c|E01|59301|3,1993,youth_c,E01,numeric8,59301,3,^59301\d{3}$,9,1,9,9,1.000000,1,0,59301001,59301009,contiguous,official_completed_subset
1993|youth_c|E02|59302|3,1993,youth_c,E02,numeric8,59302,3,^59302\d{3}$,12,10,21,12,1.000000,1,0,59302010,59302021,contiguous,official_completed_subset
1993|youth_c|E03|59303|3,1993,youth_c,E03,numeric8,59303,3,^59303\d{3}$,5,22,26,5,1.000000,1,0,59303022,59303026,contiguous,official_completed_subset
1993|youth_c|E04|59304|3,1993,youth_c,E04,numeric8,59304,3,^59304\d{3}$,6,27,32,6,1.000000,1,0,59304027,59304032,contiguous,official_completed_subset
1993|youth_c|E05|59305|3,1993,youth_c,E05,numeric8,59305,3,^59305\d{3}$,19,33,51,19,1.000000,1,0,59305033,59305051,contiguous,official_completed_subset
1993|youth_c|E06|59306|3,1993,youth_c,E06,numeric8,59306,3,^59306\d{3}$,12,52,63,12,1.000000,1,0,59306052,59306063,contiguous,official_completed_subset
1993|youth_c|E07|59307|3,1993,youth_c,E07,numeric8,59307,3,^59307\d{3}$,7,64,70,7,1.000000,1,0,59307064,59307070,contiguous,official_completed_subset
1993|youth_c|E08|59308|3,1993,youth_c,E08,numeric8,59308,3,^59308\d{3}$,12,71,84,14,0.857143,2,2,59308071,59308084,dense,official_completed_subset
1993|youth_c|E09|59309|3,1993,youth_c,E09,numeric8,59309,3,^59309\d{3}$,8,85,92,8,1.000000,1,0,59309085,59309092,contiguous,official_completed_subset
1993|youth_c|E10|59308|3,1993,youth_c,E10,numeric8,59308,3,^59308\d{3}$,2,76,77,2,1.000000,1,0,59308076,59308077,contiguous,official_completed_subset
1994|general|E01|59471|3,1994,general,E01,numeric8,59471,3,^59471\d{3}$,71,1,71,71,1.000000,1,0,59471001,59471071,contiguous,official_completed_subset
1994|general|E02|59472|3,1994,general,E02,numeric8,59472,3,^59472\d{3}$,41,1,41,41,1.000000,1,0,59472001,59472041,contiguous,official_completed_subset
1994|general|E03|59473|3,1994,general,E03,numeric8,59473,3,^59473\d{3}$,29,1,29,29,1.000000,1,0,59473001,59473029,contiguous,official_completed_subset
1994|general|E04|59474|3,1994,general,E04,numeric8,59474,3,^59474\d{3}$,27,1,27,27,1.000000,1,0,59474001,59474027,contiguous,official_completed_subset
1994|general|E05|59475|3,1994,general,E05,numeric8,59475,3,^59475\d{3}$,90,1,90,90,1.000000,1,0,59475001,59475090,contiguous,official_completed_subset
1994|general|E06|59476|3,1994,general,E06,numeric8,59476,3,^59476\d{3}$,47,1,47,47,1.000000,1,0,59476001,59476047,contiguous,official_completed_subset
1994|general|E07|59477|3,1994,general,E07,numeric8,59477,3,^59477\d{3}$,22,1,22,22,1.000000,1,0,59477001,59477022,contiguous,official_completed_subset
1994|general|E08|59478|3,1994,general,E08,numeric8,59478,3,^59478\d{3}$,41,1,52,52,0.788462,3,11,59478001,59478052,moderate,official_completed_subset
1994|general|E09|59479|3,1994,general,E09,numeric8,59479,3,^59479\d{3}$,25,1,29,29,0.862069,3,4,59479001,59479029,dense,official_completed_subset
1994|general|E10|59478|3,1994,general,E10,numeric8,59478,3,^59478\d{3}$,10,12,21,10,1.000000,1,0,59478012,59478021,contiguous,official_completed_subset
1994|general|E10|59479|3,1994,general,E10,numeric8,59479,3,^59479\d{3}$,3,20,22,3,1.000000,1,0,59479020,59479022,contiguous,official_completed_subset
1994|general|E11|59479|3,1994,general,E11,numeric8,59479,3,^59479\d{3}$,1,4,4,1,1.000000,1,0,59479004,59479004,contiguous,official_completed_subset
1994|key|E01|59431|3,1994,key,E01,numeric8,59431,3,^59431\d{3}$,8,10,40,31,0.258065,4,23,59431010,59431040,sparse,official_completed_subset
1994|key|E02|59432|3,1994,key,E02,numeric8,59432,3,^59432\d{3}$,7,50,62,13,0.538462,2,6,59432050,59432062,moderate,official_completed_subset
1994|key|E03|59433|3,1994,key,E03,numeric8,59433,3,^59433\d{3}$,3,70,72,3,1.000000,1,0,59433070,59433072,contiguous,official_completed_subset
1994|key|E04|59434|3,1994,key,E04,numeric8,59434,3,^59434\d{3}$,4,80,83,4,1.000000,1,0,59434080,59434083,contiguous,official_completed_subset
1994|key|E05|59435|3,1994,key,E05,numeric8,59435,3,^59435\d{3}$,3,90,92,3,1.000000,1,0,59435090,59435092,contiguous,official_completed_subset
1994|key|E06|59431|3,1994,key,E06,numeric8,59431,3,^59431\d{3}$,3,12,32,21,0.142857,2,18,59431012,59431032,sparse,official_completed_subset
1994|key|E07|59437|3,1994,key,E07,numeric8,59437,3,^59437\d{3}$,2,100,110,11,0.181818,2,9,59437100,59437110,sparse,official_completed_subset
1994|regional|E01|59461|3,1994,regional,E01,numeric8,59461,3,^59461\d{3}$,2,1,2,2,1.000000,1,0,59461001,59461002,contiguous,official_completed_subset
